train_n,sample_id,amplitude,damping,frequency,shift,mse
16,395,0.70343013,3.75590323,22.27223963,0.03480504,0.0078254197
16,396,0.77672475,2.48403331,23.36627280,-0.13602409,0.0048839816
16,397,0.88128881,2.16586714,20.26820007,0.24154371,0.0042634062
16,398,0.77810251,2.73652222,22.77495900,0.16723510,0.0049580874
16,399,0.87304881,2.36230158,23.75677533,-0.11386043,0.0082922606
16,400,0.85194359,2.50434448,21.77853568,0.01578818,0.0087645437
16,401,0.77998884,2.60657330,21.03718855,0.27982741,0.0029214438
16,402,0.61550370,3.06972276,22.25578836,0.40925486,0.0050950545
16,403,0.77069973,2.84045857,20.93605809,-0.17017324,0.0042777733
16,404,0.84773053,2.58387898,22.16829176,0.07520101,0.0040638595
16,405,0.88743025,2.75514555,22.52273201,-0.02697730,0.0020701386
16,406,0.70402171,2.44996210,20.88640807,0.23545224,0.0042918399
16,407,0.64031539,2.98313024,20.45319856,0.14808371,0.0108172630
16,408,0.74649980,2.34698175,24.70353314,0.01858138,0.0032182909
16,409,0.70766466,2.73596388,23.03724950,0.41437406,0.0029952562
16,410,0.75345543,2.76535932,22.88836758,0.21961692,0.0042525424
16,411,0.89975459,2.85303207,21.60562564,0.04207597,0.0045016562
16,412,0.65039197,2.81087284,21.04977226,0.17483388,0.0049096320
16,413,0.74219286,2.16026461,22.69373651,0.32353111,0.0018800408
16,414,0.65554864,2.96938553,21.15579741,-0.14377788,0.0020222718
16,415,0.83790473,2.82309261,22.13021228,0.40259876,0.0061016586
16,416,0.75973117,2.71758541,19.99144018,0.46699057,0.0025444193
16,417,0.86922191,2.66071600,23.97061679,0.21328986,0.0017227141
16,418,0.62491934,2.18207164,22.68599434,0.19744646,0.0051542036
16,419,0.74097271,2.66394175,22.51933771,0.18950635,0.0047131799
16,420,0.94158883,2.95117124,20.32918775,-0.14920656,0.0013145591
16,421,0.67757776,2.10193730,22.29671016,0.03488281,0.0059910561
16,422,0.72207058,2.42972416,22.18533109,0.29726595,0.0034259001
16,423,0.87508459,2.56176040,20.72137995,-0.08608136,0.0054481317
16,424,0.72815309,3.69596278,22.55211220,-0.19223239,0.0049585980
16,425,0.86635461,2.43960884,22.43141600,0.48045229,0.0019236939
16,426,0.86798978,2.15998150,20.72986808,0.18027700,0.0016075054
16,427,0.93617369,2.40721864,21.87327394,-0.13984783,0.0197917299
16,428,0.80364172,2.15779266,22.15141226,-0.13200572,0.0034544078
16,429,0.85122942,2.43635201,20.42841817,0.26782040,0.0055983753
16,430,0.84989062,3.07660276,23.52487647,0.16236826,0.0007790487
16,431,0.81780839,2.48774655,22.05050541,-0.02603438,0.0031619533
16,432,0.79406266,2.16661791,22.57002524,-0.42206330,0.0028530114
16,433,0.88965668,2.83643531,21.68607178,0.16447532,0.0058332861
16,434,0.71103598,2.90781197,22.49129367,0.15234591,0.0030822591
16,435,0.65796419,2.12055006,22.48167705,0.40985895,0.0055208457
16,436,0.88897952,2.09787658,20.90781989,0.11847317,0.0005124037
16,437,0.87995771,2.32445122,21.90480488,0.08398603,0.0010288007
16,438,0.79977881,3.14346919,23.11343606,-0.49369819,0.0050944653
16,439,0.75863830,2.57975471,22.00100981,0.41800996,0.0037598994
16,440,0.90555148,3.21717974,21.02461826,0.23088412,0.0023559221
16,441,0.79910765,2.57964321,22.63019400,-0.03878389,0.0068008073
16,442,0.86835711,2.11500129,23.45134696,0.31637836,0.0044530171
16,443,0.82210583,2.18277843,21.40528029,0.00213939,0.0066710714
16,444,0.67380502,2.18280823,22.81936339,-0.02169668,0.0043244069
16,445,0.80090061,2.49634055,21.30635351,0.19346473,0.0114453354
16,446,0.72577794,2.60676582,20.84278766,0.45086272,0.0105120793
16,447,0.87573251,3.74832519,22.39394256,-0.28986521,0.0024058519
16,448,0.80497848,3.25698633,22.98289128,-0.08798189,0.0043551554
16,449,0.91758703,2.68114658,21.73440806,-0.01874051,0.0051351692
16,450,0.90571206,2.18495070,23.29363818,0.16867786,0.0025980930
16,451,0.80122131,2.88077514,22.99463006,0.32137557,0.0017495711
16,452,0.87902963,2.94063828,22.88968732,0.30504715,0.0074850699
16,453,0.72035608,2.56151522,23.98304033,-0.12582273,0.0073614058
16,454,0.73029156,2.03820289,24.17316795,0.34320734,0.0092742857
16,455,0.81956443,2.61311604,20.63699538,0.34568171,0.0048954653
16,456,0.83307374,2.55265198,19.98729517,0.27755236,0.0071548152
16,457,0.91256207,2.45512161,21.75488043,0.11367905,0.0107880900
16,458,0.88990959,2.50976138,22.28608205,0.35747161,0.0095176126
16,459,0.78726628,2.83306034,22.85112883,0.27775313,0.0057381797
16,460,0.85696370,2.64515752,23.22693740,0.25035093,0.0015874700
16,461,0.76932612,2.40664649,22.03686698,-0.10833217,0.0026622210
16,462,0.57766682,2.74849576,22.38796651,0.04679347,0.0047928735
16,463,0.89243246,3.40153040,24.93479600,0.34787478,0.0115065060
16,464,0.72617207,3.59933005,22.45446080,-0.12661896,0.0045611258
16,465,0.93849549,3.10926783,20.98833485,-0.20675670,0.0019217268
16,466,0.93286698,2.57944210,20.95351626,0.01133845,0.0058878406
16,467,0.87811279,2.48846631,21.77147859,0.04517895,0.0019917202
16,468,0.84465716,2.23343647,21.10833595,-0.32850837,0.0097989937
16,469,0.88826738,2.58642984,22.38029726,0.09486088,0.0073052723
16,470,0.85654133,2.93508440,22.05280348,-0.20222343,0.0039027880
16,471,0.69476075,2.95576055,22.04638916,0.40793997,0.0050627725
16,472,0.69567554,2.90869623,22.03310431,0.12675540,0.0030464015
16,473,0.79346478,2.49584914,22.82512253,0.08210512,0.0043963548
16,474,0.84916179,2.61224770,23.10054416,-0.02702696,0.0068387685
16,475,0.79049625,2.82972876,20.73740136,0.21952176,0.0095341693
16,476,0.80885329,3.00601629,22.17372537,-0.02473312,0.0023545231
16,477,0.73100408,2.35180891,20.98968393,0.32676228,0.0029080593
16,478,0.82969098,2.72535844,23.02841755,-0.19609625,0.0062566701
16,479,0.62643612,2.66168312,22.28535029,0.13997209,0.0099929623
16,480,0.78912816,2.71338678,20.28984762,0.20051297,0.0067032340
16,481,0.69342903,2.91705885,20.81234904,0.16763290,0.0030494105
16,482,0.81334213,2.64885498,22.25425886,-0.35360719,0.0023233379
16,483,0.74151136,2.87664347,21.57608196,0.02065446,0.0050832083
16,484,0.84191597,2.04161033,23.43874447,0.30378807,0.0032197087
16,485,0.74384412,2.78429314,22.71456853,0.22089204,0.0051339138
16,486,0.75472526,2.94069371,21.13857480,0.07295881,0.0016974362
16,487,0.79890841,2.25224003,21.96032199,-0.00075250,0.0029846145
16,488,0.68215467,2.20768358,21.26040563,0.37921087,0.0032671541
16,489,0.79991573,2.47721021,21.16952853,0.22561881,0.0014467177
16,490,0.71713008,2.13717601,22.16202311,0.15860389,0.0060063300
16,491,0.83211839,2.39167685,23.05501629,-0.07704800,0.0034696347
16,492,0.75994217,2.38197033,22.14848184,0.01809483,0.0023724896
16,493,0.76345833,2.52533457,21.44572570,-0.13468322,0.0036028829
16,494,0.92842028,2.26533297,21.35381081,0.00870061,0.0038241865
16,495,0.89422991,2.70809753,23.01975946,0.39500630,0.0039049058
16,496,0.76796893,2.79639605,20.76322191,0.11866302,0.0066842471
16,497,0.88755460,3.30801278,22.41258346,0.09810143,0.0023243170
16,498,0.81345663,3.22991099,21.13338922,0.08075966,0.0041565159
16,499,0.81762951,2.83654558,20.99333611,0.26321828,0.0033554106
16,500,0.72660365,3.10161295,21.93291904,0.24541643,0.0102884383
16,501,0.84462518,2.94906936,24.25706715,0.21761709,0.0054566496
16,502,0.75482649,2.62128934,21.61568942,-0.12386842,0.0037600980
16,503,0.94987102,2.89652529,22.45442254,-0.49657519,0.0021505209
16,504,0.81219870,2.52529831,21.65689112,0.21259768,0.0061807794
16,505,0.91711098,2.55895896,20.93165777,-0.03463790,0.0015218587
16,506,0.68386518,2.89958920,22.97570926,0.18657969,0.0052572412
16,507,0.70060031,2.08750467,21.87306001,0.19322153,0.0046723083
16,508,0.80297622,3.00782194,21.99412284,0.48506037,0.0059475568
16,509,0.75568018,3.51784461,20.21985145,0.40918968,0.0065377765
16,510,0.74856987,2.65278491,21.12632758,0.25581210,0.0044018983
16,511,0.82429375,2.33934649,24.19171749,0.40967677,0.0089307012
16,512,0.75564890,2.21882280,23.64261350,-0.45798148,0.0073630259
16,513,0.72799697,3.28397297,21.10352787,-0.47744163,0.0071125103
16,514,0.95059777,2.90625351,21.27583059,0.12970204,0.0029195354
16,515,0.83135829,3.66046578,23.74389869,-0.05524150,0.0028034371
16,516,0.74915358,2.29561020,21.61583129,0.25988070,0.0063475189
16,517,0.74520793,2.86117742,22.08729269,0.26808814,0.0046790969
16,518,0.66278195,2.68376834,21.50696327,0.11355086,0.0059902463
16,519,0.81960383,2.22118428,21.28939295,0.25529048,0.0047294427
16,520,0.87476818,2.57928879,21.92120277,0.40067451,0.0034190345
16,521,0.79526182,3.00744274,20.51083740,-0.09640853,0.0023037226
16,522,0.80736501,2.79414346,23.00692409,0.24721639,0.0034275545
16,523,0.77466619,3.05190157,20.78844693,-0.16991615,0.0032777658
16,524,0.73986240,2.65787182,22.18233996,0.25408077,0.0085035044
16,525,0.85709423,2.24970814,21.03123245,0.22393838,0.0052394450
16,526,0.72156519,2.47607956,21.58362587,0.04062786,0.0102343269
16,527,0.63734711,3.01451461,22.83966827,0.13346402,0.0029447168
16,528,0.80512115,2.80482875,21.70120552,-0.21795784,0.0061009767
16,529,0.74861116,2.51290395,21.78490696,-0.13142191,0.0030054255
16,530,0.79912359,3.06411423,21.09885634,0.19037616,0.0076132442
16,531,0.88055253,2.75831207,23.12310281,-0.14735677,0.0035707720
16,532,0.70471296,2.66068202,21.43613894,0.28574931,0.0048897859
16,533,0.93723717,3.17237149,23.55348885,0.41687294,0.0114570177
16,534,0.91795935,2.89798943,21.22186287,0.15680514,0.0020727708
16,535,0.75273155,2.50929630,21.49404790,0.32376893,0.0059297103
16,536,0.62897989,2.32297985,21.02453101,0.23944598,0.0014853950
16,537,0.81146389,2.65878328,22.25608609,0.23893673,0.0040083882
16,538,0.58554555,2.32319967,21.95768004,0.05734940,0.0084961592
16,539,0.90104954,3.53337329,23.26747530,0.19649417,0.0030204173
16,540,0.72701369,2.71114929,23.34853709,0.05346257,0.0023215142
16,541,0.75603938,2.75026333,21.62165866,0.28212779,0.0062417704
16,542,0.55890907,2.57962401,21.81267321,0.04020770,0.0099182583
16,543,0.75569803,2.25178859,21.51128021,-0.11363424,0.0089457173
16,544,0.70036541,2.35654833,21.97994555,0.20855515,0.0066616175
16,545,0.88342899,2.53511085,20.94710656,-0.23947887,0.0020187915
16,546,0.61008372,2.50142248,22.14930595,-0.08222529,0.0080977870
16,547,0.92147545,2.57580751,21.07252632,0.07775831,0.0124169348
16,548,0.95340654,2.41656337,23.63991061,-0.12868251,0.0024391196
16,549,0.82800933,2.92891561,21.27753472,0.26313399,0.0152530025
16,550,0.62799317,2.54798086,19.88939695,0.33440609,0.0046752541
16,551,0.88552324,2.50933570,22.07828694,0.00908079,0.0024743087
16,552,0.81560528,2.63618737,21.94660453,0.17829317,0.0036253348
16,553,0.79896068,2.29007736,23.31343544,0.39351895,0.0036543314
16,554,0.96697429,2.59858187,20.59510803,0.40486777,0.0039850921
16,555,0.82342754,2.81650423,20.36708649,0.10617272,0.0014715018
16,556,0.82496700,2.31268280,23.17303238,0.19364372,0.0048578517
16,557,0.77765880,2.49914286,21.48186326,0.17812452,0.0329019316
16,558,0.69194829,2.37740954,23.17181373,0.43144650,0.0061000147
16,559,0.93049605,2.27730998,20.94368649,0.07980244,0.0036691922
16,560,0.77630984,2.33633549,19.02653461,0.14955541,0.0031767327
16,561,0.72475439,2.77279587,22.31303293,0.00998576,0.0046185533
16,562,0.65084190,2.99480401,21.31501094,0.33330122,0.0060972363
16,563,0.83840288,2.62161233,22.97251591,-0.06204218,0.0068199715
16,564,0.86362207,2.71498718,22.82884418,0.41423698,0.0046367233
16,565,0.87002029,2.55688218,22.24435740,0.08156063,0.0054157864
16,566,0.93415070,2.25031651,22.86393372,-0.21760007,0.0063349741
16,567,0.84001140,3.10907412,20.76878968,0.07558022,0.0055828050
16,568,0.66748694,2.27401227,20.57703107,0.28949804,0.0031003438
16,569,0.82925235,3.47456157,22.12380611,0.22265828,0.0063469933
16,570,0.60857983,3.14526962,21.31898005,0.40825417,0.0055221150
16,571,0.90239146,3.01131475,22.66145586,-0.09411822,0.0012485987
16,572,0.70462559,2.42665942,21.41332154,0.34644950,0.0078767459
16,573,0.97815728,3.77170639,21.68796191,0.11328386,0.0032992982
16,574,0.82276306,2.45651933,22.41202945,0.04194964,0.0099100889
16,575,0.88475736,2.12341444,23.43714940,0.26507355,0.0087307049
16,576,0.63595732,2.35716515,20.54454963,-0.02258997,0.0061115253
16,577,0.88091625,3.19456154,21.71569643,0.42947593,0.0034660930
16,578,0.64109043,2.83239641,22.30331278,0.30031535,0.0061313538
16,579,0.65640073,2.40618277,23.46065816,0.20392598,0.0044537262
16,580,0.63358774,2.51400630,21.02290446,0.33090985,0.0070459125
16,581,0.91404988,2.36102134,23.22314440,0.09044374,0.0025878277
16,582,0.89665757,2.41573323,21.83702437,0.30232212,0.0206988683
16,583,0.86354032,2.34130410,20.64599350,-0.00537049,0.0060481347
16,584,0.72148492,2.41864754,22.01552157,0.37823193,0.0068226854
16,585,0.75198304,2.32760268,22.13328897,-0.10012411,0.0063511496
16,586,0.84322375,2.34632676,23.17999186,0.15037672,0.0029453594
16,587,0.71809496,2.16822780,21.97787786,0.37444569,0.0097493374
16,588,0.72752812,2.32277858,22.02290363,0.18650310,0.0059138025
16,589,0.80309482,2.62448665,21.84196759,0.06954374,0.0047453466
16,590,0.71072489,2.50731181,21.19746487,0.28813852,0.0040200662
16,591,0.75902132,3.37806872,21.84957349,0.27358401,0.0057009580
16,592,0.96796241,2.16974183,23.54081173,0.24366431,0.0039008351
16,593,0.84757207,3.15479093,22.32757492,-0.15815479,0.0042563722
16,594,0.87783775,2.86717956,21.75728933,0.25262293,0.0027282006
16,595,0.82674367,3.13705972,23.81107647,-0.19932536,0.0031206732
16,596,0.89305672,2.94802237,21.71964755,0.18073216,0.0028121952
16,597,0.85695891,2.92336029,23.05742013,-0.03370351,0.0070393079
16,598,0.74160741,2.77671516,22.03028833,-0.02723276,0.0025301282
16,599,0.69759681,2.21754005,21.55570324,-0.23144669,0.0037523755
16,600,0.79347605,2.46342988,22.80993090,0.44711650,0.0028572218
16,601,0.75511926,2.58662509,23.12131178,-0.11555249,0.0012680764
16,602,0.91142547,2.09020783,20.74129726,-0.16036131,0.0051381860
16,603,0.82212359,3.98065323,22.18175221,0.08605339,0.0042158436
16,604,0.81313882,2.84530632,23.37983590,-0.12714377,0.0042782647
16,605,0.88683484,2.74730364,22.64982609,-0.31660625,0.0045206882
16,606,0.84419836,2.52297185,21.31773060,0.48614661,0.0037699174
16,607,0.84601835,2.28700041,22.76108876,0.17860602,0.0035870427
16,608,0.96999724,2.50966104,23.45134087,0.43754315,0.0023378016
16,609,0.84261994,2.18813801,21.17086746,-0.09074149,0.0038478223
16,610,0.86461979,2.42304159,20.32393375,0.17588436,0.0018738799
16,611,0.75661753,2.09616396,20.76453103,-0.02476705,0.0074510500
16,612,0.81151930,2.34511050,21.22322349,0.06477814,0.0074425062
16,613,0.85956255,2.91774884,24.30326521,-0.04982107,0.0034201229
16,614,0.81249157,2.69479586,22.65197329,0.14816213,0.0026111017
16,615,0.89261304,2.40503046,22.14735870,0.42044011,0.0093585564
16,616,0.86690074,3.02144424,23.55161190,-0.03440578,0.0042496178
16,617,0.94887511,2.90568413,21.47114137,0.26824789,0.0031448507
16,618,0.72686548,2.66238869,24.59676251,0.22659217,0.0032774626
16,619,0.77495641,3.06991285,21.81316552,0.07696101,0.0022516498
16,620,0.59186470,2.21981432,23.87108819,0.37919464,0.0056045046
16,621,0.81595131,2.35027893,22.98007038,-0.07939794,0.0033077840
16,622,0.78375081,2.50461044,20.85937862,-0.19442293,0.0026583102
16,623,0.93620954,2.86758777,21.09504075,-0.00328849,0.0026974834
16,624,0.81015725,2.71079404,22.78596139,0.42394237,0.0062336042
16,625,0.89881441,3.01590457,22.71420707,0.13034257,0.0047880458
16,626,0.81997648,2.72690414,23.05537498,0.21294686,0.0125451729
16,627,0.64597199,2.17493674,22.11579945,0.20763524,0.0041870734
16,628,0.88267964,2.46902072,22.72349225,0.14485719,0.0084345292
16,629,0.66448572,2.28744801,22.10462574,0.25644367,0.0060120351
16,630,0.83483378,2.90044200,21.53043306,0.03292119,0.0064482952
16,631,0.91280403,2.35162402,23.19301301,0.12741308,0.0032423876
16,632,0.81551187,2.32431797,21.57777979,0.17138216,0.0041895628
16,633,0.89077890,2.09344666,22.28627934,0.07585366,0.0025556128
16,634,0.57882497,2.29140491,21.65694468,0.20284107,0.0071937710
16,635,0.87654647,2.92181016,23.33776818,0.40730845,0.0038998615
16,636,0.76064880,2.54103449,21.33603378,0.14723422,0.0045448758
16,637,0.85146357,2.86653999,21.69944331,-0.04885906,0.0032821467
16,638,0.97665338,2.84047876,21.45577081,-0.16002717,0.0056658820
16,639,0.77082823,2.82300567,22.91346944,0.32711258,0.0055416059
16,640,0.79510773,2.88655091,22.92920178,-0.26241066,0.0045489370
16,641,0.80038034,3.36647182,22.20771822,0.12223198,0.0055941782
16,642,0.85193151,2.21620606,22.90634703,0.03814712,0.0089811046
16,643,0.81188177,3.99522662,20.32913205,0.34879943,0.0081045225
16,644,0.77675850,2.42155653,20.05285868,0.22096926,0.0028669176
16,645,0.80543755,2.48614661,21.55967736,0.17929985,0.0046739803
16,646,0.95796023,3.50737332,22.69521737,0.19035506,0.0045326892
16,647,0.79068925,2.37943657,20.38373053,0.46557914,0.0033400745
16,648,0.96841713,2.98688734,21.70363930,0.41818969,0.0047373755
16,649,0.84844704,2.43685775,21.71205642,0.07929317,0.0144201387
16,650,0.94452930,2.30820798,22.21486384,0.27486500,0.0023710519
16,651,0.79719092,2.08591100,21.25049179,0.33735918,0.0054407139
16,652,0.68267710,2.45495447,22.45268879,0.41222103,0.0035595505
16,653,0.74918819,2.50840789,21.58832856,0.33909625,0.0044218713
16,654,0.90898573,2.46073851,20.02921192,0.34604168,0.0053345047
16,655,0.90221838,2.67176479,21.65152789,0.14248111,0.0082594014
16,656,0.90518743,2.75960676,22.79064638,0.26789064,0.0055896243
16,657,0.80892397,3.39673190,22.00859526,0.30780099,0.0021186710
16,658,0.85792439,3.34386247,22.56234539,0.12803922,0.0021129678
16,659,0.69985431,3.34569827,20.51056458,0.36917017,0.0038203107
16,660,0.70914528,3.55830006,24.27618468,0.08649247,0.0024738557
16,661,0.81938024,3.07389075,22.30294668,0.33382836,0.0029884004
16,662,0.81030408,2.37393309,20.09074543,0.22794902,0.0158001541
16,663,0.79252207,2.40007492,21.74210005,0.24746615,0.0053113298
16,664,0.73689141,3.02244190,23.66728830,0.31817375,0.0042052157
16,665,0.87417744,2.48061752,22.72065250,0.31865951,0.0053612271
16,666,0.80755637,2.16284572,22.46677132,0.40602034,0.0029836063
16,667,0.96266212,2.48723839,22.86070841,0.19842874,0.0037394504
16,668,0.83348423,2.57040816,23.25104130,0.02352139,0.0036702595
16,669,0.75596750,2.75686201,21.58107142,0.03533061,0.0027127024
16,670,0.77503142,2.71209796,22.43041335,0.22450003,0.0091540907
16,671,0.82244062,2.10819060,22.67457395,0.29028245,0.0024699504
16,672,0.85312452,3.44695235,22.51843154,0.20947844,0.0037624926
16,673,0.85780256,3.04026127,22.54228889,-0.13200482,0.0055067479
16,674,0.84517575,2.69305659,22.71549178,-0.09540746,0.0065662955
16,675,0.83600542,2.70233871,23.31755823,-0.10506944,0.0046594279
16,676,0.80715538,2.28726208,21.58139465,0.09554836,0.0100807794
16,677,0.68457726,3.84584172,21.31920296,0.27111589,0.0109659661
16,678,0.82881033,2.92097966,22.76976739,0.29290805,0.0015286194
16,679,0.73733423,2.22056286,21.22773004,0.41104560,0.0044963048
16,680,0.74867026,3.11749928,22.41571684,-0.07686332,0.0048079970
